Data,Open,High,Low,Close
2/26/2003,1088.38,1090.12,1079.93,1084.59
2/27/2003,1083.83,1093.17,1082.42,1092.56
2/28/2003,1092.38,1102.06,1090.72,1099.69
3/3/2003,1095.37,1100.79,1089.68,1090.71
3/4/2003,1088.68,1088.68,1069.69,1071.41
3/5/2003,1064.91,1075.95,1062.72,1071.04
3/6/2003,1067.95,1078.11,1067.09,1069.72
3/7/2003,1070.01,1081.77,1067.16,1081.77
3/10/2003,1087.73,1119.82,1087.73,1119.82
3/11/2003,1110.61,1114.25,1099.17,1108.56
3/12/2003,1105.55,1108.59,1091.23,1102.23
3/13/2003,1108.64,1120.42,1108.64,1111.05
3/14/2003,1117.67,1122.06,1102.96,1103.9
3/17/2003,1097.1,1097.1,1079.53,1082.43
3/18/2003,1090.73,1113.16,1090.73,1104.4
3/19/2003,1100.23,1110.55,1098.43,1103.59
3/20/2003,1108.26,1114.36,1106,1106.03
3/21/2003,1117.89,1128.92,1115.81,1127.98
3/24/2003,1125.74,1127.62,1118.19,1123.56
3/25/2003,1112.73,1125.08,1109.86,1119.18
3/26/2003,1124.42,1131.72,1118.77,1122.38
3/27/2003,1119.83,1120.1,1112.11,1112.85
3/28/2003,1114.21,1115.19,1104.11,1111.96
3/31/2003,1099.47,1100.27,1087.05,1093.5
4/1/2003,1098.17,1101.93,1092.06,1092.19
4/2/2003,1102.34,1107.31,1097.65,1105.42
4/3/2003,1113.94,1136.61,1109.42,1127.7
4/4/2003,1130.78,1133.79,1124.28,1132.71
4/7/2003,1150.34,1167.35,1150.34,1163.26
4/8/2003,1160.11,1162.97,1150.13,1157.06
4/9/2003,1156.4,1163.5,1146.62,1159.44
4/10/2003,1156.55,1157.53,1139.64,1143.73
4/11/2003,1146.73,1147.51,1136.26,1142.48
4/14/2003,1138.94,1138.94,1122.07,1122.6
4/15/2003,1131.74,1131.74,1115.99,1123.77
4/16/2003,1127.69,1135.33,1114.63,1114.63
4/17/2003,1114.03,1123.12,1111.26,1123.12
4/22/2003,1114.91,1121.14,1113.05,1117.37
4/23/2003,1122.55,1129.24,1122.32,1127.07
4/24/2003,1123.11,1127.38,1107.85,1110.28
4/25/2003,1106,1113.96,1105.44,1111.07
4/28/2003,1104.15,1121.74,1103.31,1116.61
4/29/2003,1120.69,1122.84,1103.85,1112.91
4/30/2003,1109.48,1115.05,1090.56,1111.45
5/2/2003,1111.37,1125.1,1109.49,1125.1
5/5/2003,1134.77,1146.12,1134.77,1143.37
5/6/2003,1142.55,1150.01,1136.73,1146.46
5/7/2003,1139.52,1139.52,1126.43,1129.07
5/8/2003,1130.13,1135.64,1127.29,1130.56
5/9/2003,1131.96,1143.15,1130.39,1141.73
5/12/2003,1143.95,1144.58,1131.46,1144.4
5/13/2003,1142.73,1146.26,1134.36,1140.44
5/14/2003,1136.83,1177.3,1135.29,1174.53
5/15/2003,1173.03,1180.46,1159.42,1168.14
5/16/2003,1165.01,1168.18,1161.32,1161.85
5/19/2003,1159.83,1159.83,1146.09,1154.79
5/20/2003,1152.53,1162.56,1149.84,1150.64
5/21/2003,1151.66,1163.74,1148.3,1162.3
5/22/2003,1163.34,1178.28,1162.1,1168.03
5/23/2003,1168.85,1175.54,1164.12,1174.13
5/26/2003,1176.51,1182.54,1172.3,1178.76
5/27/2003,1172.73,1174.75,1160.76,1162.53
5/28/2003,1170.38,1179.97,1168.08,1175
5/29/2003,1174.65,1186.1,1172.74,1180.25
5/30/2003,1178.97,1192.46,1176.56,1192.46
6/2/2003,1194.94,1202.39,1187.26,1188.51
6/3/2003,1191.9,1196.3,1187.78,1195.18
6/4/2003,1195.07,1215.74,1195.07,1211.04
6/5/2003,1210.83,1220.95,1209.25,1210.89
6/6/2003,1212.78,1226.7,1212.21,1225.88
6/9/2003,1223.11,1227.81,1212.61,1215.75
6/10/2003,1213.67,1216.42,1207.99,1208.21
6/11/2003,1205.64,1211.19,1202.88,1211.19
6/12/2003,1212.18,1229.73,1212.18,1224.82
6/13/2003,1222.77,1228.2,1220.16,1220.16
6/16/2003,1210.74,1218.81,1205.06,1218.81
6/17/2003,1223.21,1234.6,1223.11,1227.42
6/18/2003,1227.32,1254.42,1227.32,1243.53
6/20/2003,1243.86,1257.84,1243.33,1247.98
6/23/2003,1240.69,1248.11,1239.63,1240.99
6/24/2003,1230.06,1234.95,1225.8,1231.18
6/25/2003,1231.11,1252.13,1231.01,1251.12
6/26/2003,1249.12,1257.16,1248.6,1254.48
6/27/2003,1255.34,1256.12,1242.9,1248.05
6/30/2003,1242.24,1252.58,1241.31,1252.03
7/1/2003,1242.96,1245.91,1227.9,1227.9
7/2/2003,1233.1,1242.34,1230.75,1241.53
7/3/2003,1245.03,1257.02,1243.57,1252.59
7/4/2003,1247.58,1276.79,1244.33,1276.79
7/7/2003,1282.9,1324.53,1280.48,1323.53
7/8/2003,1320.85,1343.39,1309.16,1313.11
7/9/2003,1295.72,1335.81,1295.72,1328.53
7/10/2003,1323.39,1356.55,1321.45,1338.13
7/11/2003,1333.57,1349.03,1333.57,1345.04
7/14/2003,1354.89,1379.83,1354.89,1379.12
7/15/2003,1383.32,1384.06,1362.17,1375.66
7/16/2003,1372.73,1386.82,1359.56,1360.36
7/17/2003,1346.77,1369.19,1345.42,1358.41
7/18/2003,1353.36,1376.98,1353.36,1374.44
7/21/2003,1379.23,1382.66,1365.07,1376.31
7/22/2003,1373.87,1373.87,1353.99,1357.95
7/23/2003,1356.82,1357.33,1329.88,1329.88
7/24/2003,1332.08,1339.24,1324.17,1336.69
7/25/2003,1331.33,1340.05,1319.37,1340.05
7/28/2003,1353.63,1387.42,1353.29,1378.38
7/29/2003,1384.6,1397.07,1382.16,1385.26
7/30/2003,1387.63,1395.83,1373.28,1375.55
7/31/2003,1376.67,1387.1,1363.5,1387.1
8/1/2003,1384.29,1390.56,1376.88,1382.43
8/4/2003,1377.85,1384.24,1364.69,1364.69
8/5/2003,1365.16,1373.12,1361.16,1370.58
8/6/2003,1360.71,1366.87,1357.87,1361.69
8/7/2003,1358.93,1401.62,1353.9,1398.87
8/8/2003,1408.13,1423.09,1394.56,1395.05
8/11/2003,1400.51,1416.68,1397.3,1413.48
8/12/2003,1426.18,1448.45,1421.04,1444.75
8/13/2003,1454.99,1464.52,1435.27,1438.65
8/14/2003,1440.58,1477.57,1439.58,1467.98
8/18/2003,1475.63,1479.37,1453.72,1475.92
8/19/2003,1476.76,1479.31,1462.76,1474.74
8/20/2003,1471.72,1481.62,1466.34,1470.19
8/21/2003,1472.58,1514.23,1472.58,1514.23
8/22/2003,1521.37,1591.41,1521.37,1565.76
8/25/2003,1552.98,1586.93,1542.07,1565.44
8/26/2003,1576.99,1622.57,1576.99,1600.56
8/27/2003,1626.73,1641.65,1593.06,1601.86
8/28/2003,1596.84,1612.95,1579.13,1591.02
8/29/2003,1614.07,1639.01,1612.76,1637.53
9/1/2003,1668.99,1712.15,1661.37,1712.15
9/2/2003,1735.28,1742.68,1689.07,1707.79
9/3/2003,1703.04,1721.83,1683.23,1687.97
9/4/2003,1660.81,1679.84,1644.17,1646.72
9/5/2003,1629.05,1647.12,1595.55,1602.69
9/8/2003,1607.65,1612.38,1560.8,1607.66
9/9/2003,1614.17,1614.17,1561.08,1566.95
9/10/2003,1551.94,1561.75,1513.67,1525.24
9/11/2003,1508.08,1551.54,1508.08,1540.88
9/12/2003,1561.54,1561.77,1512.2,1512.2
9/15/2003,1518.38,1526.04,1503.37,1506.13
9/16/2003,1514.84,1552.01,1509.07,1550.58
9/17/2003,1582.75,1589.58,1538.37,1542.27
9/18/2003,1533.71,1543.13,1528.72,1540.47
9/19/2003,1548.35,1557.42,1528.55,1545.95
9/22/2003,1534.32,1534.32,1491.41,1495.59
9/23/2003,1491.6,1511.28,1479.09,1507.61
9/24/2003,1519.61,1532.84,1505.91,1511.79
9/25/2003,1496.38,1517.31,1495.44,1511.37
9/26/2003,1521.15,1536.71,1516.96,1531.16
9/29/2003,1545.81,1545.81,1515.98,1518.16
9/30/2003,1498.46,1509.93,1477.25,1477.25
10/1/2003,1478.26,1495.79,1477.22,1480.11
10/2/2003,1499.9,1511.24,1491.35,1508.18
10/3/2003,1519.37,1533.09,1504.86,1526.9
10/6/2003,1533.36,1592.93,1531.09,1590.41
10/7/2003,1606.97,1614.51,1572.37,1582.8
10/8/2003,1601.8,1642.39,1601.21,1613.85
10/9/2003,1614.41,1664.67,1609.24,1636.87
10/10/2003,1634.86,1648.33,1615.37,1637.47
10/13/2003,1659.27,1659.92,1624.74,1626.58
10/14/2003,1622.4,1664.08,1610.59,1664.08
10/15/2003,1677,1721,1675.3,1687.32
10/16/2003,1686.68,1690.33,1632.89,1642.94
10/17/2003,1642.1,1646.32,1596.55,1621.53
10/20/2003,1613.21,1627.28,1610.19,1610.19
10/21/2003,1611.56,1628.32,1561.81,1568.35
10/22/2003,1556.85,1570.76,1528.52,1538.12
10/23/2003,1509.77,1546.55,1507,1546.55
10/24/2003,1537.43,1541.57,1520.27,1534.19
10/27/2003,1538.29,1545.46,1507.86,1512.64
10/28/2003,1520.98,1569.08,1498.56,1569.08
10/29/2003,1588.99,1594.4,1551.74,1559.42
10/30/2003,1568.08,1611.24,1559.92,1589.74
10/31/2003,1584.36,1597.46,1582.01,1582.01
11/3/2003,1596.48,1617.15,1567.89,1588.99
11/4/2003,1583.36,1596.35,1553.6,1554.61
11/5/2003,1560.42,1569.2,1541.11,1555.9
11/6/2003,1556.15,1589.54,1547.85,1579.51
11/7/2003,1586.88,1598.23,1571.96,1572.37
11/10/2003,1570.12,1583.4,1560.19,1583.4
11/12/2003,1592.32,1592.66,1555.63,1555.63
11/13/2003,1570.1,1582.06,1552.03,1554.16
11/14/2003,1559.67,1566.43,1552.31,1557.04
11/17/2003,1535.07,1535.87,1502.22,1507.36
11/18/2003,1506.65,1509.71,1480.91,1486.8
11/19/2003,1466.49,1469.09,1448.83,1457.75
11/20/2003,1467.73,1469.07,1409.34,1415.17
11/21/2003,1425.22,1446.28,1409.6,1446.28
11/24/2003,1459.4,1461.94,1438.69,1459.29
11/25/2003,1469.99,1469.99,1428.28,1428.28
11/26/2003,1430.42,1449.1,1426.98,1435.9
11/27/2003,1440.42,1460.78,1436.2,1455.43
11/28/2003,1459.11,1465.51,1441.95,1448.88
12/1/2003,1462.82,1504.8,1462.78,1504.8
12/2/2003,1510.74,1527.66,1496.07,1507.67
12/3/2003,1504.09,1517.98,1485.06,1511.65
12/4/2003,1504.95,1511.28,1478.54,1488.07
12/5/2003,1479.99,1495.25,1472.76,1484.36
12/8/2003,1476,1529.15,1472.69,1525.41
12/9/2003,1537.32,1553.09,1529.72,1545.84
12/10/2003,1529.68,1543.44,1520.55,1539.32
12/11/2003,1543.47,1561.47,1539.61,1553.62
12/12/2003,1571.46,1589.83,1567.64,1575.78
12/15/2003,1594.59,1599.53,1570.84,1575.33
12/16/2003,1563.61,1571.94,1551.37,1571.45
12/17/2003,1566.01,1572.66,1554.53,1555.35
12/18/2003,1551.22,1570.91,1550.21,1566.47
12/19/2003,1566.95,1575.26,1552.27,1560.06
12/22/2003,1561.31,1570.06,1559.41,1562.86
12/23/2003,1565.38,1582.19,1562.01,1579.35
12/29/2003,1581.84,1581.84,1567.5,1577.73
12/30/2003,1582.91,1584.17,1571.44,1576.27
12/31/2003,1573.34,1580.44,1571.11,1574.04
1/2/2004,1576.62,1616.79,1576.19,1616.79
1/5/2004,1623.49,1688.4,1623.49,1682.42
1/6/2004,1683.98,1706.56,1665.24,1676.27
1/7/2004,1673.34,1684.48,1655.48,1673.9
1/8/2004,1690.64,1710.31,1662.54,1667.36
1/9/2004,1669.56,1673.38,1644.22,1651.58
1/12/2004,1646.01,1688.32,1629.25,1688.32
1/13/2004,1681.65,1711.16,1672.71,1694.39
1/14/2004,1686.8,1696.1,1653.48,1660.97
1/15/2004,1650.23,1682.84,1639.95,1671.59
1/16/2004,1686.77,1688.65,1650.84,1658.25
1/19/2004,1663.68,1678.06,1655.98,1665.96
1/20/2004,1670.31,1687.22,1661.75,1670.4
1/21/2004,1674.57,1676.69,1651.53,1659.08
1/22/2004,1663.15,1687.15,1650.14,1679.5
1/23/2004,1679.56,1700.82,1667.34,1683.35
1/26/2004,1678.4,1681.04,1669.12,1677.41
1/27/2004,1686.04,1687.3,1673.57,1673.87
1/28/2004,1651.83,1656.5,1617.86,1620
1/29/2004,1596.84,1626.59,1590.25,1611.05
1/30/2004,1621.89,1637.66,1604.19,1631.99
2/2/2004,1637.72,1663.63,1636.02,1653.72
2/3/2004,1656.1,1663.79,1632.26,1636.17
2/4/2004,1626.06,1650.83,1622.87,1639.23
2/5/2004,1647.24,1659.39,1636.57,1639.52
2/6/2004,1640.96,1665.44,1640.96,1654.71
2/9/2004,1675.44,1705.96,1669.02,1705.96
2/10/2004,1720.16,1734.54,1703.16,1734.54
2/11/2004,1731.17,1744.67,1715.64,1725
2/12/2004,1729.02,1744.25,1727.88,1737.36
2/13/2004,1751.53,1756.88,1718.84,1728.89
2/16/2004,1720.98,1745.78,1720.53,1743.14
2/17/2004,1757.51,1759.6,1739.84,1747.3
2/18/2004,1746.65,1756.16,1739.83,1746.54
2/19/2004,1735.78,1744.71,1715.72,1720.47
2/20/2004,1710.69,1730.58,1705.1,1730.58
2/23/2004,1724.64,1732.03,1708.54,1710.39
2/24/2004,1700.28,1702.15,1664.91,1668.21
2/25/2004,1670.94,1681.05,1659.98,1675.26
2/26/2004,1687.37,1706.19,1676.23,1678.99
2/27/2004,1686.42,1730.1,1684.37,1730.1
3/1/2004,1762.11,1783.13,1736.53,1783.13
3/2/2004,1790.57,1791.98,1766.84,1777.87
3/3/2004,1769.69,1778.11,1758.95,1767.81
3/4/2004,1773.59,1773.79,1751.46,1761.09
3/5/2004,1764.66,1797.54,1764.19,1781.03
3/8/2004,1787.38,1819.9,1784.05,1815.32
3/9/2004,1801.26,1803.29,1769.27,1774.04
3/10/2004,1754.56,1787.31,1751.63,1780.28
3/11/2004,1741.5,1752.76,1728.05,1746.08
3/12/2004,1737.38,1765.07,1734.97,1759.52
3/15/2004,1755.82,1755.82,1724.45,1724.45
3/16/2004,1733.65,1748.07,1720.68,1747.21
3/17/2004,1761.28,1767.36,1746.81,1760.42
3/18/2004,1751.28,1753.93,1719.92,1725.35
3/19/2004,1724.74,1733.06,1694.14,1709.17
3/22/2004,1701.18,1716.93,1700.18,1707.16
3/23/2004,1718.08,1735,1714.49,1733.02
3/24/2004,1740.11,1747.19,1726.24,1731.9
3/25/2004,1731.01,1757.9,1726.54,1752.37
3/26/2004,1761.08,1768.83,1752.05,1752.05
3/29/2004,1751.61,1782.9,1748.8,1765.16
3/30/2004,1769.6,1783.67,1764.79,1777.91
3/31/2004,1771.94,1771.94,1749.42,1762.37
4/1/2004,1758.92,1770.08,1752.51,1761.47
4/2/2004,1779.3,1817.78,1778,1806.18
4/5/2004,1806.4,1822.44,1802.05,1820.78
4/6/2004,1813.28,1833.15,1812.82,1819.36
4/7/2004,1812.49,1828.01,1808.4,1808.4
4/8/2004,1807.43,1832.77,1806.43,1827.35
4/13/2004,1838.35,1874.97,1837.65,1869.68
4/14/2004,1852.47,1859.03,1840.45,1848.37
4/15/2004,1855.93,1863.12,1849.05,1858.75
4/16/2004,1850.86,1856.5,1837.08,1843.07
4/19/2004,1856.9,1862.16,1831.42,1834.05
4/20/2004,1847.2,1850.81,1836.11,1850.59
4/21/2004,1839.01,1854.61,1831.38,1842.09
4/22/2004,1835.67,1835.85,1778.56,1785.76
4/23/2004,1803.35,1810.17,1794.45,1795.53
4/26/2004,1786.28,1805.36,1784.26,1790.97
4/27/2004,1793.65,1800.25,1770.89,1791.31
4/28/2004,1787.57,1796.84,1782.54,1784.74
4/29/2004,1768.56,1771.44,1739.41,1748.64
4/30/2004,1758.59,1766.05,1745.75,1757
5/4/2004,1759.07,1782.89,1756.74,1767.6
5/5/2004,1773.71,1781.84,1731.43,1735.58
5/6/2004,1742,1742,1707.91,1722.08
5/7/2004,1728.31,1735.71,1699.65,1704.28
5/10/2004,1665.67,1675.65,1649.23,1655.88
5/11/2004,1663.31,1668.13,1621.89,1631.21
5/12/2004,1631.46,1660.92,1627.81,1646.52
5/13/2004,1657.71,1664.28,1608.18,1612.7
5/14/2004,1628.76,1636.42,1623.51,1624.51
5/17/2004,1601.19,1642.41,1599.64,1631.79
5/18/2004,1653.26,1656.49,1640.5,1646.47
5/19/2004,1662.3,1674.8,1657.1,1667.38
5/20/2004,1656.45,1674.99,1652.94,1668.54
5/21/2004,1671.78,1697.11,1667.31,1667.31
5/24/2004,1676.11,1690.3,1659.82,1665.48
5/25/2004,1657.97,1668.91,1627.29,1635.67
5/26/2004,1649.78,1673.13,1645.11,1668.9
5/27/2004,1681.42,1694.38,1671.34,1676.25
5/28/2004,1675.98,1688.49,1671.75,1688.11
5/31/2004,1695.59,1700.23,1682.45,1690.71
6/1/2004,1676.51,1682.45,1667.29,1682.45
6/2/2004,1687.66,1717.43,1687.16,1701.95
6/3/2004,1697.76,1697.99,1681.34,1693.52
6/4/2004,1692.91,1696.95,1673.72,1678.76
6/7/2004,1690.98,1702.13,1681.91,1692.38
6/8/2004,1699.93,1704.79,1690.6,1690.6
6/9/2004,1692.87,1696.4,1665.41,1670.24
6/11/2004,1662.51,1672.76,1660.83,1672.15
6/14/2004,1647.39,1654.63,1640.85,1646.65
6/15/2004,1645.9,1658.5,1641.13,1658.5
6/16/2004,1662.1,1665.94,1646.06,1650.53
6/17/2004,1649.62,1654.99,1635.11,1642.13
6/18/2004,1636.98,1661.65,1635.43,1645.04
6/21/2004,1648.68,1684.38,1647.55,1684.38
6/22/2004,1678.21,1688.02,1677.98,1680.55
6/23/2004,1686.07,1703.8,1685.23,1697.97
6/24/2004,1711.97,1713.11,1696.57,1700.96
6/25/2004,1704.26,1716.4,1694.18,1716.4
6/28/2004,1717.62,1729.36,1714.27,1727.64
6/29/2004,1719.68,1735.64,1714.93,1735.64
6/30/2004,1734.79,1736.03,1721.6,1726.83
7/1/2004,1723.4,1726.13,1713.57,1717.07
7/2/2004,1707.68,1708.79,1688.9,1701.25
7/5/2004,1692.37,1704.89,1690.33,1702.27
7/6/2004,1692.82,1702.62,1687.97,1692.8
7/7/2004,1692.4,1705.75,1692.16,1701.63
7/8/2004,1698.67,1710.3,1691.77,1709.2
7/9/2004,1708.4,1715.02,1701.33,1712.17
7/12/2004,1715.49,1718.86,1698.43,1704.46
7/13/2004,1705.75,1709.24,1677.85,1683.54
7/14/2004,1673.69,1677.97,1663.46,1668.68
7/15/2004,1669.38,1680.25,1651.6,1651.6
7/16/2004,1656.99,1682.66,1640.77,1682.66
7/19/2004,1684.67,1698.19,1677.73,1690.38
7/20/2004,1686.15,1701.38,1685.99,1697.18
7/21/2004,1709.03,1724.48,1707.05,1717.11
7/22/2004,1709.15,1711.45,1691.26,1694.81
7/23/2004,1699.69,1709.92,1692.98,1696.75
7/26/2004,1697.85,1708.04,1693.87,1697.65
7/27/2004,1698.3,1698.3,1680.08,1692.16
7/28/2004,1697.16,1697.48,1666.99,1672.16
7/29/2004,1676.28,1676.28,1661.45,1671.98
7/30/2004,1675.65,1677.9,1666.27,1675.06
8/2/2004,1667.3,1677.71,1666.22,1673.79
8/3/2004,1676.75,1690.98,1671.99,1687.04
8/4/2004,1684.75,1700.27,1683.35,1692.44
8/5/2004,1700.03,1710.07,1695.37,1704.88
8/6/2004,1695.38,1696.56,1673.5,1680.22
8/9/2004,1665.96,1676.14,1648.69,1663.57
8/10/2004,1662.19,1674.8,1658.17,1668.83
8/11/2004,1671.11,1671.95,1639.8,1643.24
8/12/2004,1645.68,1657.32,1643.95,1651.86
8/13/2004,1652.7,1663.13,1639.77,1651.93
8/16/2004,1651.69,1666.06,1650.7,1654.75
8/17/2004,1652.16,1681.55,1650.86,1675.22
8/18/2004,1677.63,1692.52,1675.54,1688.58
8/19/2004,1696.83,1702.6,1689.23,1693.84
8/20/2004,1693.18,1703.84,1689.53,1700.55
8/23/2004,1701.21,1709.79,1698.35,1702.77
8/24/2004,1703.79,1726.93,1698.91,1726.93
8/25/2004,1723.89,1730.1,1701.03,1702.79
8/26/2004,1705.96,1705.96,1692.66,1701.5
8/27/2004,1701.65,1719.74,1699.26,1719.74
8/30/2004,1712.14,1722.04,1707.65,1714.25
8/31/2004,1708.69,1732.15,1704.65,1725.18
9/1/2004,1725.21,1741.87,1709.93,1730.87
9/2/2004,1731.81,1747.8,1725.02,1734.51
9/3/2004,1738.83,1747.6,1734.95,1738.64
9/6/2004,1741.48,1751.52,1738.68,1751.06
9/7/2004,1752.1,1778.9,1751.38,1776.75
9/8/2004,1773.49,1789.28,1769.27,1781.75
9/9/2004,1768.67,1776.08,1763.25,1773.26
9/10/2004,1775.68,1796.5,1775.53,1785.15
9/13/2004,1785.87,1806.31,1782.33,1797.2
9/14/2004,1795.75,1807.28,1786.37,1800.28
9/15/2004,1785.6,1814.93,1777.44,1811.11
9/16/2004,1815.36,1817.82,1804.15,1807.79
9/17/2004,1809.67,1839.58,1809.03,1819.7
9/20/2004,1816.45,1825.24,1804.69,1812.95
9/21/2004,1821.61,1832.03,1804.98,1812.81
9/22/2004,1807.16,1812.04,1794.61,1808.69
9/23/2004,1795.92,1800.82,1790.19,1798.96
9/24/2004,1793.49,1802.92,1777.64,1781.82
9/27/2004,1770.97,1792.86,1766.69,1789.48
9/28/2004,1782.94,1809.9,1781.35,1800.15
9/29/2004,1801.88,1809.56,1792.27,1802.99
9/30/2004,1803.21,1816.61,1800.03,1807.15
10/1/2004,1798.93,1811.68,1791.62,1807.47
10/4/2004,1828.55,1846.07,1821.38,1841.66
10/5/2004,1849.05,1866.55,1846.05,1848.27
10/6/2004,1844.98,1856.68,1831.11,1853.54
10/7/2004,1861.79,1862.13,1835.22,1852.6
10/8/2004,1839.38,1850.22,1821.81,1824.11
10/11/2004,1816.49,1832.79,1806.9,1829.48
10/12/2004,1820.72,1826.19,1777.08,1779.75
10/13/2004,1780.76,1790.87,1767.94,1780.95
10/14/2004,1757.3,1780.47,1752.79,1760.22
10/15/2004,1762.87,1779.96,1760.11,1773.52
10/18/2004,1772.88,1778.52,1753.42,1761.58
10/19/2004,1770.32,1801.83,1770.25,1801
10/20/2004,1793.75,1798.14,1780.79,1793.13
10/21/2004,1790.8,1798.31,1783.56,1796.32
10/22/2004,1789.33,1809.84,1784.35,1801.43
10/25/2004,1781.59,1782.39,1769.91,1778.43
10/26/2004,1784.08,1792.52,1774.64,1785.35
10/27/2004,1785.32,1795.53,1779.35,1792.27
10/28/2004,1810.59,1813.84,1774.54,1786.56
10/29/2004,1788.15,1823.13,1788.15,1819.31
11/2/2004,1836.72,1858.03,1831.76,1848.1
11/3/2004,1852.91,1856.15,1824.52,1830.48
11/4/2004,1827.71,1845.74,1811.9,1824.85
11/5/2004,1818.41,1827.57,1802.15,1810.68
11/8/2004,1818.3,1820.02,1791.55,1795.69
11/9/2004,1803.54,1836.63,1789.51,1833.88
11/10/2004,1835.15,1840.57,1818.9,1833.29
11/12/2004,1851.32,1871.88,1838.03,1844.33
11/15/2004,1853.93,1854.95,1815.27,1819.93
11/16/2004,1817.46,1821.78,1798.36,1812.92
11/17/2004,1818.38,1838.13,1816.15,1823.77
11/18/2004,1831.14,1837.49,1814.53,1829.08
11/19/2004,1833.04,1840.09,1825.12,1828.93
11/22/2004,1813.93,1821.46,1800.75,1812.33
11/23/2004,1817.06,1822.88,1794.41,1796.53
11/24/2004,1796.4,1804.04,1777.2,1797.45
11/25/2004,1798.01,1822.99,1793.1,1822.99
11/26/2004,1827.44,1832.16,1817.41,1832.16
11/29/2004,1833.91,1844.49,1827.44,1831.11
11/30/2004,1825.66,1840.74,1820.46,1840.74
12/1/2004,1840.43,1860.88,1832.18,1860.88
12/2/2004,1873.57,1907.51,1863.42,1907.51
12/3/2004,1908.86,1912.41,1888.69,1900.1
12/6/2004,1890.88,1893.41,1878.95,1891.56
12/7/2004,1889.93,1904.46,1882.43,1904.46
12/8/2004,1896.7,1904.62,1886.65,1887.68
12/9/2004,1884.76,1885.11,1863.85,1871.35
12/10/2004,1874.41,1883.35,1864.1,1864.1
12/13/2004,1866.46,1879.12,1849.55,1872.63
12/14/2004,1875.58,1888.79,1866.08,1871.74
12/15/2004,1873.15,1889.08,1871.46,1889.08
12/16/2004,1890.85,1922.19,1886.43,1922.19
12/17/2004,1926.42,1932.1,1911.56,1924.16
12/20/2004,1930.69,1954.15,1928.44,1951.08
12/21/2004,1948.66,1950.65,1931.52,1944.02
12/22/2004,1941.46,1954.49,1912.44,1928.87
12/23/2004,1924.52,1933.45,1909.04,1909.04
12/24/2004,1907.36,1918.52,1900.72,1918.52
12/27/2004,1916.97,1922.71,1907.85,1922.01
12/28/2004,1921.94,1921.94,1904.15,1912.02
12/29/2004,1913.79,1947.8,1910.52,1947.8
12/30/2004,1946.76,1959.64,1946.76,1956.88
12/31/2004,1959.37,1966.04,1956.23,1960.57
1/3/2005,1962.85,1988.66,1960.22,1966.69
1/4/2005,1954.6,1962.09,1939.48,1954.8
1/5/2005,1929.02,1931.34,1910.33,1910.33
1/6/2005,1900.1,1914.81,1891.46,1897.29
1/7/2005,1902.39,1909.77,1884.41,1903.83
1/10/2005,1902.29,1903.29,1882.68,1889.81
1/11/2005,1896.21,1901.3,1877.12,1877.82
1/12/2005,1883.44,1896.86,1881.58,1885.8
1/13/2005,1898.56,1902.57,1888.1,1890.18
1/14/2005,1887.58,1892.24,1878.38,1890.03
1/17/2005,1898.87,1899.14,1879.84,1893.39
1/18/2005,1873.34,1883.37,1841.93,1844.02
1/19/2005,1835.06,1857.15,1826.76,1845.48
1/20/2005,1830.64,1852.71,1824.82,1840.71
1/21/2005,1833.79,1842.58,1826.76,1832.12
1/24/2005,1818.4,1833.64,1807.72,1832.79
1/25/2005,1837.97,1860.93,1836.83,1851.06
1/26/2005,1856.03,1866.08,1849.24,1861.93
1/27/2005,1863.22,1877.94,1855.5,1863.92
1/28/2005,1867.94,1882.52,1860.96,1872.2
1/31/2005,1877.68,1893.5,1870.38,1887.41
2/1/2005,1885.37,1918.42,1883.34,1916.14
2/2/2005,1917.3,1920.27,1902.53,1903.36
2/3/2005,1904.24,1923.05,1904.24,1910.72
2/4/2005,1911.03,1935.65,1911.03,1935.65
2/7/2005,1946.49,1966.72,1938.53,1966.72
2/8/2005,1963.05,1973.04,1954.61,1963.48
2/9/2005,1952.3,1962.94,1939.57,1951.05
2/10/2005,1947.42,1981.87,1943.82,1967.09
2/11/2005,1973.19,1977.98,1962.22,1964.42
2/14/2005,1968.14,1980.32,1960.81,1960.81
2/15/2005,1954.74,1976.17,1953.33,1973.93
2/16/2005,1976.36,2028.76,1975.44,2021.15
2/17/2005,2035.09,2058.98,2033.59,2045.06
2/18/2005,2035.06,2085.37,2028.58,2045.66
2/21/2005,2037.35,2086.18,2035.6,2076.89
2/22/2005,2081.75,2087.67,2044.02,2062.32
2/23/2005,2038.67,2055.58,2030.26,2054.25
2/24/2005,2065.11,2079.59,2060,2075.98
2/25/2005,2105.1,2124.33,2098.24,2118.49
2/28/2005,2128.33,2131.4,2085.73,2092.33
3/1/2005,2081.84,2096.41,2053.38,2088.8
3/2/2005,2057.87,2072.22,2015.14,2015.14
3/3/2005,2012.76,2039.31,2012.38,2028.54
3/4/2005,2044.75,2055.03,2028.49,2052.94
3/7/2005,2062.75,2088.27,2045.5,2063.67
3/8/2005,2055.08,2072.68,2042.19,2053.34
3/9/2005,2057.48,2101.39,2057.48,2092.51
3/10/2005,2085.9,2086.44,2055.42,2065.11
3/11/2005,2061.12,2062.68,2026.8,2033.63
3/14/2005,2029.37,2031.38,2005.73,2011.62
3/15/2005,2017.32,2031.36,2010,2013.09
